time_epoch\tpid\ttop_rows\tmdla_cur_freq\tmali_cur_freq\tcpu_freqs\tthermal
1778947414	32020	29143 u0_a123      10 -10  19G 1.5G 142M S  269  22.3  15:24.65 io.github.openclawcn.app | 27678 root         20   0  14G  38M  18M S 16.6   0.5   0:57.96 openclaw-qwen-dla-server 18082 | 29825 root         20   0  10G 3.3M 2.6M S  0.0   0.0   0:00.08 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 29822 root         20   0  10G 3.1M 2.4M S  0.0   0.0   0:00.08 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947419	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  256  19.4  15:38.07 io.github.openclawcn.app | 29868 root         20   0  10G 3.4M 2.7M S  0.0   0.0   0:00.06 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 29865 root         20   0  10G 3.2M 2.5M S  0.0   0.0   0:00.06 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947423	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  330  19.5  15:48.46 io.github.openclawcn.app | 29892 root         20   0  10G 3.4M 2.7M S  0.0   0.0   0:00.03 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 29889 root         20   0  10G 3.1M 2.5M S  0.0   0.0   0:00.06 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947426	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  173  18.8  15:56.73 io.github.openclawcn.app | 29916 root         20   0  10G 3.3M 2.6M S  0.0   0.0   0:00.05 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 29913 root         20   0  10G 3.1M 2.5M S  0.0   0.0   0:00.02 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947429	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  342  19.0  16:05.49 io.github.openclawcn.app | 29938 root         20   0  10G 3.3M 2.6M S  0.0   0.0   0:00.02 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 29935 root         20   0  10G 3.1M 2.5M S  0.0   0.0   0:00.02 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947433	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  391  19.2  16:16.32 io.github.openclawcn.app | 29961 root         20   0  10G 3.4M 2.7M S  0.0   0.0   0:00.06 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 29958 root         20   0  10G 3.1M 2.4M S  0.0   0.0   0:00.04 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947437	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  283  19.0  16:29.10 io.github.openclawcn.app | 29984 root         20   0  10G 4.2M 3.4M S  0.0   0.0   0:00.02 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 29981 root         20   0  10G 3.2M 2.5M S  0.0   0.0   0:00.04 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947441	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  348  19.0  16:39.60 io.github.openclawcn.app | 30006 root         20   0  10G 3.3M 2.6M S  0.0   0.0   0:00.05 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30003 root         20   0  10G 3.2M 2.5M S  0.0   0.0   0:00.01 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947444	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  246  18.8  16:51.94 io.github.openclawcn.app | 30029 root         20   0  10G 3.4M 2.7M S  0.0   0.0   0:00.06 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30026 root         20   0  10G 3.2M 2.5M S  0.0   0.0   0:00.02 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947448	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  200  18.8  17:02.61 io.github.openclawcn.app | 30054 root         20   0  10G 3.3M 2.6M S  0.0   0.0   0:00.06 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30051 root         20   0  10G 3.1M 2.4M S  0.0   0.0   0:00.01 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947451	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  181  18.8  17:09.14 io.github.openclawcn.app | 30078 root         20   0  10G 3.4M 2.7M S  0.0   0.0   0:00.02 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30075 root         20   0  10G 3.2M 2.5M S  0.0   0.0   0:00.02 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947455	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  311  18.9  17:16.94 io.github.openclawcn.app | 30100 root         20   0  10G 4.1M 3.4M S  0.0   0.0   0:00.03 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30097 root         20   0  10G 3.1M 2.4M S  0.0   0.0   0:00.02 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947458	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  497  19.3  17:27.64 io.github.openclawcn.app | 30123 root         20   0  10G 3.4M 2.7M S  0.0   0.0   0:00.06 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30120 root         20   0  10G 3.2M 2.5M S  0.0   0.0   0:00.03 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947462	32020	29143 u0_a123      10 -10  19G 1.4G 134M S  400  20.2  17:38.78 io.github.openclawcn.app | 30146 root         20   0  10G 3.4M 2.7M S  0.0   0.0   0:00.06 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30143 root         20   0  10G 3.1M 2.5M S  0.0   0.0   0:00.05 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947465	32020	29143 u0_a123      10 -10  19G 1.4G 136M R  326  20.5  17:50.69 io.github.openclawcn.app | 30168 root         20   0  10G 3.4M 2.7M S  0.0   0.0   0:00.02 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30165 root         20   0  10G 3.1M 2.4M S  0.0   0.0   0:00.02 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947469	32020	29143 u0_a123      10 -10  19G 1.4G 133M S  278  20.4  18:02.44 io.github.openclawcn.app | 30191 root         20   0  10G 3.3M 2.6M S  0.0   0.0   0:00.05 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30188 root         20   0  10G 3.2M 2.5M S  0.0   0.0   0:00.02 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947473	32020	29143 u0_a123      10 -10  19G 1.4G 135M S  302  20.5  18:13.18 io.github.openclawcn.app | 30214 root         20   0  10G 4.2M 3.5M S  0.0   0.0   0:00.02 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30211 root         20   0  10G 3.1M 2.4M S  0.0   0.0   0:00.03 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947476	32020	29143 u0_a123      10 -10  19G 1.4G 133M S  302  20.4  18:24.84 io.github.openclawcn.app | 30237 root         20   0  10G 3.4M 2.7M S  0.0   0.0   0:00.06 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30234 root         20   0  10G 3.1M 2.5M S  0.0   0.0   0:00.05 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947480	32020	29143 u0_a123      10 -10  19G 1.3G 135M S  193  19.1  18:32.70 io.github.openclawcn.app | 30260 root         20   0  10G 4.1M 3.4M S  0.0   0.0   0:00.03 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30257 root         20   0  10G 3.2M 2.5M S  0.0   0.0   0:00.02 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
1778947483	32020	29143 u0_a123      10 -10  19G 1.3G 133M S  263  18.7  18:39.25 io.github.openclawcn.app | 30283 root         20   0  10G 3.3M 2.6M S  0.0   0.0   0:00.02 grep -E io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn | 30280 root         20   0  10G 3.1M 2.4M S  0.0   0.0   0:00.03 sh -c top -b -n 1 | grep -E 'io.github.openclawcn.app|openclaw-qwen-dla-server|openclaw-cn' | 29196 u0_a123      20   0  11G  20M  19M S  0.0   0.2   0:02.20 openclaw-cn | 27678 root         20   0  14G  37M  17M S  0.0   0.5   1:00.26 openclaw-qwen-dla-server 18082	900000000	390000000	;=cat=/scaling_cur_freq=,;=cat=/scaling_cur_freq=,	
